time_s,x_m,y_m,alt_m,lat,lon,RSRP_dBm,RSSI_dBm,RSRQ_dB,SINR_dB,Antenna_Gain_dB,source_plan,antenna_mode,tx_power_dBm,frequency_MHz,rx_gain_dBi,system_losses_dB,noise_floor_dBm,interference_floor_dBm,env_variation_strength_dB,env_variation_smoothness,antenna_omni_gain_dBi,antenna_dir_peak_gain_dBi,antenna_dir_az_bw_deg,antenna_dir_el_bw_deg,antenna_azimuth_deg,antenna_elevation_deg,bs_alt_m,ref_lat,ref_lon
2.5,7.071067811768865,7.0710678119620844,95.0,52.63054172019235,1.1711599541901276,-98.78333709664491,-71.00182459280848,-10.791812460476251,-1.995721115787479,-14.826766585852077,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
2.75,7.778174592945752,7.778174593158292,95.0,52.63054807221158,1.1711704196091406,-98.04447651200653,-70.26296400817009,-10.791812460476251,-1.2568605311490801,-14.009549291496722,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.0,8.48528137412264,8.4852813743545,95.0,52.630554424230816,1.1711808850281533,-97.2097625350417,-69.42825003120527,-10.791812460476251,-0.4221465541842664,-13.265397662011036,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.25,9.192388155299525,9.19238815555071,95.0,52.63056077625005,1.171191350447166,-96.60368874688581,-68.82217624304937,-10.791812460476251,0.18392723397162997,-12.582750362752993,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.5,9.899494936476412,9.899494936746917,95.0,52.630567128269284,1.1712018158661788,-95.8987167588538,-68.11720425501736,-10.791812460476251,0.8888992220036401,-11.952618206416826,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.75,10.606601717653298,10.606601717943127,95.0,52.63057348028852,1.1712122812851917,-95.29509138266043,-67.51357887882399,-10.791812460476251,1.4925245981970114,-11.367872790947558,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.0,10.245090027275536,11.538925405221288,95.0,52.63058185545639,1.1712069307901625,-95.06156428499125,-67.28005178115481,-10.791812460476251,1.7260516958661922,-11.128492946126748,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.25,9.883505009215968,12.471264546690133,95.0,52.63059023076308,1.1712015792098587,-94.71917169360366,-66.93765918976722,-10.791812460476251,2.068444287253789,-10.868864789628834,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.5,9.521919991156402,13.403603688158977,95.0,52.63059860606978,1.171196227629555,-94.46962326994361,-66.68811076610717,-10.791812460476251,2.3179927109138276,-10.593453901802945,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.75,9.160334973096834,14.335942829627822,95.0,52.63060698137648,1.1711908760492513,-94.10119250728557,-66.31968000344914,-10.791812460476251,2.6864234735718635,-10.306332768140111,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.0,8.798749955037266,15.268281971096666,95.0,52.63061535668317,1.1711855244689477,-93.79627026381856,-66.01475775998212,-10.791812460476251,2.991345717038882,-10.011089204840088,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.25,8.4371649369777,16.20062111256551,95.0,52.63062373198987,1.171180172888644,-93.58050087485589,-65.79898837101945,-10.791812460476251,3.2071151060015524,-9.71080714780945,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.5,8.075579918918134,17.13296025403436,95.0,52.63063210729657,1.1711748213083404,-93.27506172717544,-65.493549223339,-10.791812460476251,3.512554253681994,-9.408082100935456,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.75,7.713994900858566,18.065299395503203,95.0,52.63064048260326,1.1711694697280368,-93.00605592083603,-65.2245434169996,-10.791812460476251,3.7815600600214156,-9.105058228233606,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.0,7.352409882798998,18.997638536972048,95.0,52.63064885790996,1.171164118147733,-92.84422943105989,-65.06271692722345,-10.791812460476251,3.9433865497975513,-8.8034768252546,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.25,6.990824864739432,19.929977678440892,95.0,52.63065723321666,1.1711587665674295,-92.55109345423351,-64.76958095039707,-10.791812460476251,4.236522526623929,-8.504728812711683,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.5,6.629239846679864,20.862316819909736,95.0,52.63066560852335,1.1711534149871257,-92.46602504864607,-64.68451254480964,-10.791812460476251,4.32159093221136,-8.20990643339368,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.75,6.267654828620297,21.79465596137858,95.0,52.63067398383005,1.171148063406822,-92.15268032539643,-64.37116782156,-10.791812460476251,4.634935655461002,-7.919851308357146,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.0,5.90606981056073,22.726995102847425,95.0,52.63068235913675,1.1711427118265183,-91.92191764798594,-64.1404051441495,-10.791812460476251,4.8656983328715055,-7.635197420083676,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.25,5.544484792501163,23.65933424431627,95.0,52.63069073444344,1.1711373602462147,-91.60750987701252,-63.82599737317608,-10.791812460476251,5.180106103844917,-7.356408527612794,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.5,5.182899774441596,24.591673385785114,95.0,52.63069910975014,1.171132008665911,-91.34274324202059,-63.56123073818415,-10.791812460476251,5.444872738836857,-7.0838100952410645,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.75,4.821314756382029,25.52401252725396,95.0,52.63070748505684,1.1711266570856074,-90.99026716253456,-63.208754658698126,-10.791812460476251,5.797348818322874,-6.817616138053326,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
8.0,4.439646554051665,26.4384020196508,95.0,52.63071569911983,1.1711210082673984,-90.6411551078961,-62.85964260405966,-10.791812460476251,6.146460872961352,-6.56422994699242,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
8.25,3.55359749866579,26.901993511645422,95.0,52.63071986361401,1.1711078944423334,-90.59055663169264,-62.8090441278562,-10.791812460476251,6.1970593491648,-6.467226026510392,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
8.5,2.6675484432799155,27.365585003640042,95.0,52.63072402810819,1.1710947806172687,-90.4729212524405,-62.69140874860406,-10.791812460476251,6.314694728416939,-6.362138416062329,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
8.75,1.781499387894041,27.829176495634666,95.0,52.63072819260237,1.171081666792204,-90.33607935917735,-62.55456685534091,-10.791812460476251,6.4515366216800984,-6.249720898054413,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
9.0,0.8954503325081662,28.292767987629286,95.0,52.63073235709655,1.1710685529671392,-90.22092233256627,-62.439409828729836,-10.791812460476251,6.56669364829117,-6.130729821061969,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
9.25,0.009401277122291773,28.75635947962391,95.0,52.63073652159073,1.1710554391420742,-90.0775392991118,-62.29602679527537,-10.791812460476251,6.710076681745639,-6.005912540073286,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
9.5,-0.8766477782635826,29.21995097161853,95.0,52.630740686084906,1.1710423253170095,-89.93289825057451,-62.15138574673807,-10.791812460476251,6.854717730282935,-5.875997615780934,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
9.75,-1.762696833649457,29.68354246361315,95.0,52.630744850579084,1.1710292114919447,-89.87710416304245,-62.09559165920601,-10.791812460476251,6.9105118178149985,-5.741686824849641,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
10.0,-2.6487458890353315,30.147133955607774,95.0,52.63074901507326,1.17101609766688,-89.79481865062554,-62.013306146789105,-10.791812460476251,6.992797330231894,-5.603648938709641,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
10.25,-3.534794944421206,30.610725447602395,95.0,52.63075317956744,1.171002983841815,-89.70717316997855,-61.92566066614211,-10.791812460476251,7.0804428108789,-5.462515157319112,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
10.5,-4.420843999807081,31.07431693959702,95.0,52.63075734406162,1.1709898700167503,-89.78329260085255,-62.00178009701611,-10.791812460476251,7.00432338000489,-5.3188760360376985,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
10.75,-5.306893055192955,31.53790843159164,95.0,52.6307615085558,1.1709767561916855,-89.70961969155829,-61.92810718772185,-10.791812460476251,7.077996289299157,-5.17327971586959,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
11.0,-6.19294211057883,32.00149992358626,95.0,52.63076567304998,1.1709636423666205,-89.54387461909323,-61.76236211525679,-10.791812460476251,7.2437413617642035,-5.026231256399605,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
11.25,-7.078991165964704,32.465091415580886,95.0,52.63076983754416,1.1709505285415558,-89.47026376848916,-61.68875126465272,-10.791812460476251,7.317352212368284,-4.878192872894157,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
11.5,-7.965040221350579,32.92868290757551,95.0,52.630774002038336,1.170937414716491,-89.33579500380151,-61.55428249996507,-10.791812460476251,7.451820977055927,-4.729584890513966,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
11.75,-8.851089276736454,33.39227439957013,95.0,52.630778166532515,1.1709243008914263,-89.12118109337253,-61.33966858953609,-10.791812460476251,7.666434887484907,-4.580787246055465,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
12.0,-9.737138332122328,33.85586589156475,95.0,52.630782331026694,1.1709111870663613,-89.14673991346382,-61.36522740962738,-10.791812460476251,7.640876067393627,-4.432141388358575,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
12.25,-10.691866133567155,34.024900376368976,95.0,52.63078384948236,1.1708970567726755,-89.14239335854096,-61.36088085470452,-10.791812460476251,7.645222622316491,-4.338905311265453,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
12.5,-11.69158029645795,34.00099237529067,95.0,52.63078363471411,1.1708822606656573,-89.01920463598628,-61.237692132149846,-10.791812460476251,7.768411344871157,-4.277875611672394,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
12.75,-12.691294459348743,33.97708437421237,95.0,52.63078341994587,1.170867464558639,-89.05486060587963,-61.27334810204319,-10.791812460476251,7.732755374977813,-4.2122259342878685,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
13.0,-13.691008622239536,33.95317637313406,95.0,52.63078320517762,1.1708526684516207,-88.97715980463973,-61.19564730080329,-10.791812460476251,7.810456176217713,-4.142252312132655,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
13.25,-14.69072278513033,33.92926837205576,95.0,52.63078299040938,1.1708378723446022,-88.73893888166799,-60.95742637783155,-10.791812460476251,8.048677099189447,-4.068257383842539,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
13.5,-15.690436948021125,33.905360370977455,95.0,52.63078277564113,1.170823076237584,-88.81628922518078,-61.03477672134434,-10.791812460476251,7.971326755676652,-3.990547213162234,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
13.75,-16.69015111091192,33.88145236989915,95.0,52.63078256087289,1.1708082801305657,-88.57726132173599,-60.79574881789955,-10.791812460476251,8.210354659121446,-3.9094283452116088,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
14.0,-17.689865273802713,33.85754436882085,95.0,52.63078234610464,1.1707934840235474,-88.5579711954271,-60.77645869159066,-10.791812460476251,8.229644785430335,-3.825205134707673,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
14.25,-18.689579436693506,33.83363636774254,95.0,52.630782131336396,1.1707786879165292,-88.59545653381085,-60.81394402997441,-10.791812460476251,8.192159447046592,-3.7381773689805886,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
14.5,-19.689293599584303,33.80972836666424,95.0,52.630781916568154,1.170763891809511,-88.60306896314634,-60.8215564593099,-10.791812460476251,8.184547017711095,-3.648638197305578,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
14.75,-20.689007762475093,33.785820365585934,95.0,52.630781701799904,1.1707490957024924,-88.39508087344998,-60.613568369613546,-10.791812460476251,8.39253510740745,-3.5568723681319714,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
15.0,-21.68872192536589,33.76191236450763,95.0,52.63078148703166,1.1707342995954741,-88.31147850821532,-60.52996600437888,-10.791812460476251,8.476137472642122,-3.4631547674293524,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
15.25,-22.688436088256683,33.738004363429326,95.0,52.63078127226341,1.1707195034884559,-88.10466679839708,-60.32315429456064,-10.791812460476251,8.682949182460362,-3.367749244663816,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
15.5,-23.688150251147476,33.71409636235102,95.0,52.63078105749517,1.1707047073814376,-87.85211267176253,-60.07060016792609,-10.791812460476251,8.935503309094912,-3.2709077078352182,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
15.75,-24.68786441403827,33.69018836127272,95.0,52.63078084272692,1.1706899112744193,-87.68184796885272,-59.90033546501628,-10.791812460476251,9.105768012004718,-3.1728694654413534,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
16.0,-25.687578576929063,33.66628036019441,95.0,52.63078062795868,1.1706751151674009,-87.61115622992521,-59.829643726088776,-10.791812460476251,9.176459750932223,-3.0738607910257416,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
16.25,-26.637278453557986,33.42473230131096,95.0,52.630778458105475,1.1706610592886992,-87.48297124397439,-59.70145874013795,-10.791812460476251,9.304644736883052,-3.007664778543327,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
16.5,-27.54713761766847,33.00981507886271,95.0,52.630774730857695,1.1706475930659894,-87.41577164771014,-59.634259143873706,-10.791812460476251,9.3718443331473,-2.965459176958528,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
16.75,-28.456996781778948,32.59489785641445,95.0,52.63077100360992,1.1706341268432794,-87.35256401165327,-59.57105150781683,-10.791812460476251,9.435051969204178,-2.9200333844739097,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
