time_s,x_m,y_m,alt_m,lat,lon,RSRP_dBm,RSSI_dBm,RSRQ_dB,SINR_dB,Antenna_Gain_dB,source_plan,antenna_mode,tx_power_dBm,frequency_MHz,rx_gain_dBi,system_losses_dB,noise_floor_dBm,interference_floor_dBm,env_variation_strength_dB,env_variation_smoothness,antenna_omni_gain_dBi,antenna_dir_peak_gain_dBi,antenna_dir_az_bw_deg,antenna_dir_el_bw_deg,antenna_azimuth_deg,antenna_elevation_deg,bs_alt_m,ref_lat,ref_lon
188.75,76.97862940691566,-46.03331444159889,15.0,52.63006467759215,1.1721946096958173,-76.08959466013336,-48.30808215629692,-10.791812460476251,20.69802132072408,4.422949641325629,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
189.0,77.61357004486119,-45.26342706364913,15.0,52.6300715935765,1.1722040070315538,-76.09749437381488,-48.315981869978444,-10.791812460476251,20.69012160704256,4.423213299548166,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
189.25,78.22764737647027,-44.474181201573266,15.0,52.630078683460276,1.1722130955833152,-75.84687505394076,-48.065362550104325,-10.791812460476251,20.940740926916675,4.423447102192034,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
189.5,78.84172470807934,-43.6849353394974,15.0,52.63008577334406,1.1722221841350766,-75.94898928145248,-48.167476777616045,-10.791812460476251,20.83862669940496,4.423698109255543,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
189.75,79.45580203968842,-42.89568947742154,15.0,52.63009286322784,1.172231272686838,-75.76759741829909,-47.98608491446265,-10.791812460476251,21.020018562558356,4.423965968982006,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
190.0,80.0698793712975,-42.106443615345675,15.0,52.63009995311161,1.1722403612385994,-75.94385349477412,-48.16234099093768,-10.791812460476251,20.843762486083328,4.424250309868921,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
190.25,80.68395670290657,-41.31719775326981,15.0,52.63010704299539,1.1722494497903608,-75.99978393322087,-48.21827142938443,-10.791812460476251,20.78783204763657,4.424550741908385,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
190.5,81.29803403451565,-40.52795189119394,15.0,52.630114132879164,1.172258538342122,-76.15719052012803,-48.37567801629159,-10.791812460476251,20.63042546072942,4.424866857867482,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
190.75,81.91211136612473,-39.73870602911808,15.0,52.630121222762945,1.1722676268938834,-76.12532663801396,-48.34381413417752,-10.791812460476251,20.662289342843483,4.425198234601185,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
191.0,82.5261886977338,-38.94946016704221,15.0,52.63012831264672,1.1722767154456448,-76.13492929992124,-48.3534167960848,-10.791812460476251,20.6526866809362,4.425544434390344,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
