time_s,x_m,y_m,alt_m,lat,lon,RSRP_dBm,RSSI_dBm,RSRQ_dB,SINR_dB,Antenna_Gain_dB,source_plan,antenna_mode,tx_power_dBm,frequency_MHz,rx_gain_dBi,system_losses_dB,noise_floor_dBm,interference_floor_dBm,env_variation_strength_dB,env_variation_smoothness,antenna_omni_gain_dBi,antenna_dir_peak_gain_dBi,antenna_dir_az_bw_deg,antenna_dir_el_bw_deg,antenna_azimuth_deg,antenna_elevation_deg,bs_alt_m,ref_lat,ref_lon
0.0,0.0,0.0,25.0,52.6304782,1.1710553,-179.9438637472397,-152.16235124340326,-10.791812460476251,-83.15624776638225,-115.5,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
0.25,0.7071067811768865,0.7071067811962084,25.0,52.63048455201923,1.1710657654190126,-86.7493733585771,-58.967860854740664,-10.791812460476251,10.038242622280347,-22.357417383916303,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
0.5,1.414213562353773,1.4142135623924168,25.0,52.63049090403847,1.1710762308380254,-80.82838070219759,-53.04686819836115,-10.791812460476251,15.959235278659847,-16.363598306217636,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
0.75,2.12132034353066,2.121320343588625,25.0,52.6304972560577,1.1710866962570383,-77.47419606601932,-49.69268356218288,-10.791812460476251,19.31341991483812,-12.886044098141152,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
1.0,2.828427124707546,2.8284271247848336,25.0,52.630503608076936,1.171097161676051,-75.13008524566027,-47.34857274182383,-10.791812460476251,21.65753073519717,-10.448500216665227,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
1.25,3.5355339058844324,3.5355339059810422,25.0,52.63050996009617,1.1711076270950638,-73.7264888435587,-45.94497633972226,-10.791812460476251,23.06112713729874,-8.587777736558795,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
1.5,4.24264068706132,4.24264068717725,25.0,52.630516312115404,1.1711180925140765,-72.26167248061451,-44.48015997677807,-10.791812460476251,24.525943500242935,-7.097008428612387,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
1.75,4.949747468238206,4.949747468373459,25.0,52.63052266413464,1.1711285579330895,-71.07960121624836,-43.298088712411925,-10.791812460476251,25.708014764609075,-5.865311289933345,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
2.0,5.656854249415092,5.656854249569667,25.0,52.63052901615388,1.1711390233521022,-70.27745557135266,-42.49594306751622,-10.791812460476251,26.510160409504778,-4.826005844967632,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
2.25,6.3639610305919785,6.363961030765876,25.0,52.63053536817311,1.171149488771115,-69.54904669871316,-41.76753419487672,-10.791812460476251,27.238569282144283,-3.935634289377594,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
2.5,7.071067811768865,7.0710678119620844,25.0,52.63054172019235,1.1711599541901276,-69.26243430307385,-41.48092179923741,-10.791812460476251,27.525181677783593,-3.1641284710986355,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
2.75,7.778174592945752,7.778174593158292,25.0,52.63054807221158,1.1711704196091406,-68.7559396514068,-40.97442714757037,-10.791812460476251,28.031676329450637,-2.489700043338475,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.0,8.48528137412264,8.4852813743545,25.0,52.630554424230816,1.1711808850281533,-68.36203349337269,-40.580520989536254,-10.791812460476251,28.425582487484746,-1.8959715164005262,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.25,9.192388155299525,9.19238815555071,25.0,52.63056077625005,1.171191350447166,-68.15941562683287,-40.37790312299643,-10.791812460476251,28.62820035402457,-1.3702647665972236,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
