time_s,x_m,y_m,alt_m,lat,lon,RSRP_dBm,RSSI_dBm,RSRQ_dB,SINR_dB,Antenna_Gain_dB,source_plan,antenna_mode,tx_power_dBm,frequency_MHz,rx_gain_dBi,system_losses_dB,noise_floor_dBm,interference_floor_dBm,env_variation_strength_dB,env_variation_smoothness,antenna_omni_gain_dBi,antenna_dir_peak_gain_dBi,antenna_dir_az_bw_deg,antenna_dir_el_bw_deg,antenna_azimuth_deg,antenna_elevation_deg,bs_alt_m,ref_lat,ref_lon
2.5,7.071067811768865,7.0710678119620844,45.0,52.63054172019235,1.1711599541901276,-140.4317545339967,-112.65024203016026,-10.791812460476251,-43.64413855313926,-70.30191363102398,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
2.75,7.778174592945752,7.778174593158292,45.0,52.63054807221158,1.1711704196091406,-138.28476429960904,-110.5032517957726,-10.791812460476251,-41.4971483187516,-67.69187638464582,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.0,8.48528137412264,8.4852813743545,45.0,52.630554424230816,1.1711808850281533,-136.850450940267,-109.06893843643056,-10.791812460476251,-40.06283495940956,-65.15540133346781,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.25,9.192388155299525,9.19238815555071,45.0,52.63056077625005,1.171191350447166,-134.22232995315076,-106.44081744931432,-10.791812460476251,-37.434713972293316,-62.692881585619055,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.5,9.899494936476412,9.899494936746917,45.0,52.630567128269284,1.1712018158661788,-130.93330540086052,-103.15179289702408,-10.791812460476251,-34.14568942000308,-60.304423501369065,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.75,10.606601717653298,10.606601717943127,45.0,52.63057348028852,1.1712122812851917,-128.03880055198047,-100.25728804814403,-10.791812460476251,-31.251184571123023,-57.98986993271033,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.0,10.245090027275536,11.538925405221288,45.0,52.63058185545639,1.1712069307901625,-125.99646319163593,-98.21495068779949,-10.791812460476251,-29.20884721077849,-57.920422856283366,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.25,9.883505009215968,12.471264546690133,45.0,52.63059023076308,1.1712015792098587,-125.04642278634232,-97.26491028250588,-10.791812460476251,-28.258806805484884,-57.75963287944246,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.5,9.521919991156402,13.403603688158977,45.0,52.63059860606978,1.171196227629555,-124.226975210922,-96.44546270708557,-10.791812460476251,-27.439359230064557,-57.511172045759835,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.75,9.160334973096834,14.335942829627822,45.0,52.63060698137648,1.1711908760492513,-124.03601166996945,-96.25449916613302,-10.791812460476251,-27.24839568911202,-57.18032102937843,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.0,8.798749955037266,15.268281971096666,45.0,52.63061535668317,1.1711855244689477,-122.92006352176269,-95.13855101792625,-10.791812460476251,-26.13244754090525,-56.77347409298002,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.25,8.4371649369777,16.20062111256551,45.0,52.63062373198987,1.171180172888644,-122.5959242313916,-94.81441172755517,-10.791812460476251,-25.808308250534164,-56.29778408041235,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.5,8.075579918918134,17.13296025403436,45.0,52.63063210729657,1.1711748213083404,-121.18112764349442,-93.39961513965798,-10.791812460476251,-24.393511662636982,-55.76082988986532,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.75,7.713994900858566,18.065299395503203,45.0,52.63064048260326,1.1711694697280368,-120.8060797202434,-93.02456721640696,-10.791812460476251,-24.018463739385965,-55.170328792714,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.0,7.352409882798998,18.997638536972048,45.0,52.63064885790996,1.171164118147733,-119.13089966112156,-91.34938715728512,-10.791812460476251,-22.343283680264125,-54.53390343697098,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.25,6.990824864739432,19.929977678440892,45.0,52.63065723321666,1.1711587665674295,-119.21433927383251,-91.43282676999607,-10.791812460476251,-22.426723292975073,-53.85890440358805,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.5,6.629239846679864,20.862316819909736,45.0,52.63066560852335,1.1711534149871257,-118.14659975947963,-90.36508725564319,-10.791812460476251,-21.35898377862219,-53.152283686695256,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.75,6.267654828620297,21.79465596137858,45.0,52.63067398383005,1.171148063406822,-117.71911457445667,-89.93760207062023,-10.791812460476251,-20.931498593599223,-52.42051173156761,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.0,5.90606981056073,22.726995102847425,45.0,52.63068235913675,1.1711427118265183,-117.12630214998184,-89.3447896461454,-10.791812460476251,-20.338686169124394,-51.66952982974696,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.25,5.544484792501163,23.65933424431627,45.0,52.63069073444344,1.1711373602462147,-115.41490538071945,-87.63339287688301,-10.791812460476251,-18.627289399861997,-50.90472998934786,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.5,5.182899774441596,24.591673385785114,45.0,52.63069910975014,1.171132008665911,-114.17693601525355,-86.3954235114171,-10.791812460476251,-17.389320034396096,-50.130955312363994,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.75,4.821314756382029,25.52401252725396,45.0,52.63070748505684,1.1711266570856074,-113.80482727507524,-86.0233147712388,-10.791812460476251,-17.01721129421779,-49.35251505076667,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
8.0,4.439646554051665,26.4384020196508,45.0,52.63071569911983,1.1711210082673984,-112.43505644240807,-84.65354393857163,-10.791812460476251,-15.64744046155063,-48.621028486246175,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
8.25,3.55359749866579,26.901993511645422,45.0,52.63071986361401,1.1711078944423334,-111.80974968117414,-84.0282371773377,-10.791812460476251,-15.022133700316704,-49.069017033301854,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
8.5,2.6675484432799155,27.365585003640042,45.0,52.63072402810819,1.1710947806172687,-112.4439293526348,-84.66241684879836,-10.791812460476251,-15.656313371777362,-49.474706807536705,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
8.75,1.781499387894041,27.829176495634666,45.0,52.63072819260237,1.171081666792204,-111.38912629148624,-83.6076137876498,-10.791812460476251,-14.6015103106288,-49.83885917503335,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
9.0,0.8954503325081662,28.292767987629286,45.0,52.63073235709655,1.1710685529671392,-112.34781734550467,-84.56630484166823,-10.791812460476251,-15.560201364647224,-50.16253453290358,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
9.25,0.009401277122291773,28.75635947962391,45.0,52.63073652159073,1.1710554391420742,-112.10170391705033,-84.32019141321389,-10.791812460476251,-15.314087936192884,-50.44705775383193,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
9.5,-0.8766477782635826,29.21995097161853,45.0,52.630740686084906,1.1710423253170095,-113.63809510592752,-85.85658260209108,-10.791812460476251,-16.850479125070077,-50.69398034423076,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
9.75,-1.762696833649457,29.68354246361315,45.0,52.630744850579084,1.1710292114919447,-113.43616551942121,-85.65465301558477,-10.791812460476251,-16.64854953856377,-50.905040959160154,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
10.0,-2.6487458890353315,30.147133955607774,45.0,52.63074901507326,1.17101609766688,-114.75636723036739,-86.97485472653095,-10.791812460476251,-17.968751249509953,-51.08212576648552,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
10.25,-3.534794944421206,30.610725447602395,45.0,52.63075317956744,1.171002983841815,-114.58199467132299,-86.80048216748655,-10.791812460476251,-17.794378690465553,-51.22722993742942,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
10.5,-4.420843999807081,31.07431693959702,45.0,52.63075734406162,1.1709898700167503,-114.34590615785467,-86.56439365401823,-10.791812460476251,-17.55829017699723,-51.3424212901737,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
10.75,-5.306893055192955,31.53790843159164,45.0,52.6307615085558,1.1709767561916855,-114.95300437195063,-87.17149186811419,-10.791812460476251,-18.165388391093185,-51.429806853184616,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
11.0,-6.19294211057883,32.00149992358626,45.0,52.63076567304998,1.1709636423666205,-113.84422443636264,-86.0627119325262,-10.791812460476251,-17.056608455505202,-51.491502865638765,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
11.25,-7.078991165964704,32.465091415580886,45.0,52.63076983754416,1.1709505285415558,-114.44525041644174,-86.6637379126053,-10.791812460476251,-17.65763443558429,-51.52960850783985,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
11.5,-7.965040221350579,32.92868290757551,45.0,52.630774002038336,1.170937414716491,-115.12073079279774,-87.3392182889613,-10.791812460476251,-18.333114811940305,-51.5461834632172,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
11.75,-8.851089276736454,33.39227439957013,45.0,52.630778166532515,1.1709243008914263,-116.09231503061247,-88.31080252677603,-10.791812460476251,-19.30469904975503,-51.54322925895734,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
12.0,-9.737138332122328,33.85586589156475,45.0,52.630782331026694,1.1709111870663613,-116.6058777469512,-88.82436524311476,-10.791812460476251,-19.81826176609376,-51.52267421440673,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
12.25,-10.691866133567155,34.024900376368976,45.0,52.63078384948236,1.1708970567726755,-117.16768158029906,-89.38616907646262,-10.791812460476251,-20.380065599441615,-51.909742742377865,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
12.5,-11.69158029645795,34.00099237529067,45.0,52.63078363471411,1.1708822606656573,-116.08652842791841,-88.30501592408197,-10.791812460476251,-19.298912447060967,-52.55097272428048,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
12.75,-12.691294459348743,33.97708437421237,45.0,52.63078341994587,1.170867464558639,-116.7829820613382,-89.00146955750176,-10.791812460476251,-19.995366080480768,-53.16693213907421,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
13.0,-13.691008622239536,33.95317637313406,45.0,52.63078320517762,1.1708526684516207,-117.36802668765007,-89.58651418381363,-10.791812460476251,-20.580410706792627,-53.75765925507534,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
13.25,-14.69072278513033,33.92926837205576,45.0,52.63078299040938,1.1708378723446022,-118.34990879391967,-90.56839629008323,-10.791812460476251,-21.562292813062225,-54.32332187863288,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
13.5,-15.690436948021125,33.905360370977455,45.0,52.63078277564113,1.170823076237584,-119.26910233071384,-91.4875898268774,-10.791812460476251,-22.481486349856397,-54.864208068641716,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
13.75,-16.69015111091192,33.88145236989915,45.0,52.63078256087289,1.1708082801305657,-121.4309681376208,-93.64945563378436,-10.791812460476251,-24.643352156763356,-55.38071573857475,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
14.0,-17.689865273802713,33.85754436882085,45.0,52.63078234610464,1.1707934840235474,-122.44122156180622,-94.65970905796978,-10.791812460476251,-25.65360558094877,-55.87334145853423,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
14.25,-18.689579436693506,33.83363636774254,45.0,52.630782131336396,1.1707786879165292,-122.17568441158515,-94.39417190774871,-10.791812460476251,-25.388068430727717,-56.34266876132428,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
14.5,-19.689293599584303,33.80972836666424,45.0,52.630781916568154,1.170763891809511,-122.88477863223675,-95.1032661284003,-10.791812460476251,-26.0971626513793,-56.78935623775186,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
14.75,-20.689007762475093,33.785820365585934,45.0,52.630781701799904,1.1707490957024924,-123.54106982380937,-95.75955731997293,-10.791812460476251,-26.75345384295193,-57.2141256795917,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
15.0,-21.68872192536589,33.76191236450763,45.0,52.63078148703166,1.1707342995954741,-124.15069767210804,-96.3691851682716,-10.791812460476251,-27.3630816912506,-57.617750496297845,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
15.25,-22.688436088256683,33.738004363429326,45.0,52.63078127226341,1.1707195034884559,-124.87521391086625,-97.09370140702981,-10.791812460476251,-28.087597930008812,-58.001044595909995,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
15.5,-23.688150251147476,33.71409636235102,45.0,52.63078105749517,1.1707047073814376,-126.0697575778301,-98.28824507399366,-10.791812460476251,-29.282141596972657,-58.36485188376071,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
15.75,-24.68786441403827,33.69018836127272,45.0,52.63078084272692,1.1706899112744193,-126.11004941402075,-98.32853691018431,-10.791812460476251,-29.322433433163315,-58.71003649628733,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
16.0,-25.687578576929063,33.66628036019441,45.0,52.63078062795868,1.1706751151674009,-124.97781561494939,-97.19630311111295,-10.791812460476251,-28.19019963409195,-59.03747385288611,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
16.25,-26.637278453557986,33.42473230131096,45.0,52.630778458105475,1.1706610592886992,-125.02425675895762,-97.24274425512118,-10.791812460476251,-28.23664077810017,-59.602558259914716,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
16.5,-27.54713761766847,33.00981507886271,45.0,52.630774730857695,1.1706475930659894,-126.05817419985172,-98.27666169601528,-10.791812460476251,-29.270558218994278,-60.35353062490998,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
16.75,-28.456996781778948,32.59489785641445,45.0,52.63077100360992,1.1706341268432794,-128.04222404431314,-100.2607115404767,-10.791812460476251,-31.254608063455702,-61.08727378110376,SPIRAL_6orbit_spc15m_alt45m_20260310T141500Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
