time_s,x_m,y_m,alt_m,lat,lon,RSRP_dBm,RSSI_dBm,RSRQ_dB,SINR_dB,Antenna_Gain_dB,source_plan,antenna_mode,tx_power_dBm,frequency_MHz,rx_gain_dBi,system_losses_dB,noise_floor_dBm,interference_floor_dBm,env_variation_strength_dB,env_variation_smoothness,antenna_omni_gain_dBi,antenna_dir_peak_gain_dBi,antenna_dir_az_bw_deg,antenna_dir_el_bw_deg,antenna_azimuth_deg,antenna_elevation_deg,bs_alt_m,ref_lat,ref_lon
0.0,0.0,0.0,25.0,52.6304782,1.1710553,-158.65570911739064,-130.8741966135542,-10.791812460476251,-61.868093136533204,-94.09765820799473,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
0.25,0.7071067811768865,0.7071067811962084,25.0,52.63048455201923,1.1710657654190126,-160.2991993133367,-132.51768680950025,-10.791812460476251,-63.51158333247925,-93.90991542863772,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
0.5,1.414213562353773,1.4142135623924168,25.0,52.63049090403847,1.1710762308380254,-155.41782719873132,-127.63631469489488,-10.791812460476251,-58.63021121787387,-87.99095743265767,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
0.75,2.12132034353066,2.121320343588625,25.0,52.6304972560577,1.1710866962570383,-149.86363652377625,-122.08212401993981,-10.791812460476251,-53.076020542918805,-82.25822335094406,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
1.0,2.828427124707546,2.8284271247848336,25.0,52.630503608076936,1.171097161676051,-146.37822544819377,-118.59671294435734,-10.791812460476251,-49.59060946733633,-76.75870802083371,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
1.25,3.5355339058844324,3.5355339059810422,25.0,52.63050996009617,1.1711076270950638,-142.0793113704722,-114.29779886663576,-10.791812460476251,-45.29169538961476,-71.51243320268503,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
1.5,4.24264068706132,4.24264068717725,25.0,52.630516312115404,1.1711180925140765,-137.6427930593041,-109.86128055546766,-10.791812460476251,-40.85517707844666,-66.52978331203381,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
1.75,4.949747468238206,4.949747468373459,25.0,52.63052266413464,1.1711285579330895,-132.7611399810117,-104.97962747717526,-10.791812460476251,-35.973524000154256,-61.81578507073909,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
2.0,5.656854249415092,5.656854249569667,25.0,52.63052901615388,1.1711390233521022,-128.5446310649351,-100.76311856109865,-10.791812460476251,-31.75701508407764,-57.37140740068855,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
2.25,6.3639610305919785,6.363961030765876,25.0,52.63053536817311,1.171149488771115,-124.1677348011674,-96.38622229733096,-10.791812460476251,-27.38011882030996,-53.19421399760754,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
2.5,7.071067811768865,7.0710678119620844,25.0,52.63054172019235,1.1711599541901276,-120.25882262238603,-92.4773101185496,-10.791812460476251,-23.471206641528592,-49.27889497906741,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
2.75,7.778174592945752,7.778174593158292,25.0,52.63054807221158,1.1711704196091406,-116.54248577327496,-88.76097326943852,-10.791812460476251,-19.754869792417526,-45.617780916456404,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.0,8.48528137412264,8.4852813743545,25.0,52.630554424230816,1.1711808850281533,-113.83266743659203,-86.0511549327556,-10.791812460476251,-17.045051455734583,-42.201343987052866,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.25,9.192388155299525,9.19238815555071,25.0,52.63056077625005,1.171191350447166,-110.83532372914213,-83.0538112253057,-10.791812460476251,-14.04770774828469,-39.018671329607386,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.5,9.899494936476412,9.899494936746917,25.0,52.630567128269284,1.1712018158661788,-107.9360116793703,-80.15449917553386,-10.791812460476251,-11.14839569851286,-36.05789584555339,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.75,10.606601717653298,10.606601717943127,25.0,52.63057348028852,1.1712122812851917,-104.9419458791841,-77.16043337534767,-10.791812460476251,-8.154329898326669,-33.30657450658159,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.0,10.245090027275536,11.538925405221288,25.0,52.63058185545639,1.1712069307901625,-105.75730458638597,-77.97579208254953,-10.791812460476251,-8.969688605528534,-33.08767608732357,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.25,9.883505009215968,12.471264546690133,25.0,52.63059023076308,1.1712015792098587,-104.97976707269083,-77.1982545688544,-10.791812460476251,-8.192151091833395,-32.785572200328836,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.5,9.521919991156402,13.403603688158977,25.0,52.63059860606978,1.171196227629555,-105.23953172287759,-77.45801921904115,-10.791812460476251,-8.451915742020137,-32.41201997657031,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.75,9.160334973096834,14.335942829627822,25.0,52.63060698137648,1.1711908760492513,-104.72076693949855,-76.93925443566211,-10.791812460476251,-7.933150958641111,-31.979274977691812,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.0,8.798749955037266,15.268281971096666,25.0,52.63061535668317,1.1711855244689477,-104.0217068585885,-76.24019435475206,-10.791812460476251,-7.234090877731063,-31.499397118302632,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.25,8.4371649369777,16.20062111256551,25.0,52.63062373198987,1.171180172888644,-103.61412945941127,-75.83261695557484,-10.791812460476251,-6.826513478553836,-30.983832638320003,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.5,8.075579918918134,17.13296025403436,25.0,52.63063210729657,1.1711748213083404,-103.02182958413663,-75.24031708030019,-10.791812460476251,-6.234213603279191,-30.443112913420652,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.75,7.713994900858566,18.065299395503203,25.0,52.63064048260326,1.1711694697280368,-102.35489697092119,-74.57338446708475,-10.791812460476251,-5.567280990063744,-29.886665049959504,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.0,7.352409882798998,18.997638536972048,25.0,52.63064885790996,1.171164118147733,-100.60543419753208,-72.82392169369564,-10.791812460476251,-3.8178182166746315,-29.32271927824649,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.25,6.990824864739432,19.929977678440892,25.0,52.63065723321666,1.1711587665674295,-100.02407608937594,-72.2425635855395,-10.791812460476251,-3.236460108518493,-28.75829355371713,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.5,6.629239846679864,20.862316819909736,25.0,52.63066560852335,1.1711534149871257,-99.97866441257186,-72.19715190873542,-10.791812460476251,-3.1910484317144143,-28.19923511915187,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.75,6.267654828620297,21.79465596137858,25.0,52.63067398383005,1.171148063406822,-100.44998160616937,-72.66846910233293,-10.791812460476251,-3.662365625311939,-27.650300583223352,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.0,5.90606981056073,22.726995102847425,25.0,52.63068235913675,1.1711427118265183,-100.6460851647672,-72.86457266093076,-10.791812460476251,-3.858469183909766,-27.115259094908588,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.25,5.544484792501163,23.65933424431627,25.0,52.63069073444344,1.1711373602462147,-100.71643760071747,-72.93492509688103,-10.791812460476251,-3.928821619860035,-26.59700656990529,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.5,5.182899774441596,24.591673385785114,25.0,52.63069910975014,1.171132008665911,-100.7004608405178,-72.91894833668137,-10.791812460476251,-3.912844859660361,-26.097682125550904,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.75,4.821314756382029,25.52401252725396,25.0,52.63070748505684,1.1711266570856074,-100.24826454976785,-72.46675204593141,-10.791812460476251,-3.4606485689104187,-25.61878063733353,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
8.0,4.439646554051665,26.4384020196508,25.0,52.63071569911983,1.1711210082673984,-98.36701632237788,-70.58550381854144,-10.791812460476251,-1.5794003415204299,-25.20095536524111,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
8.25,3.55359749866579,26.901993511645422,25.0,52.63071986361401,1.1711078944423334,-98.05368133026562,-70.27216882642918,-10.791812460476251,-1.2660653494081773,-25.77628382287295,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
8.5,2.6675484432799155,27.365585003640042,25.0,52.63072402810819,1.1710947806172687,-97.71696304700514,-69.9354505431687,-10.791812460476251,-0.9293470661476994,-26.324404616244728,SPIRAL_6orbit_spc15m_alt25m_20260310T141438Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
