time_s,x_m,y_m,alt_m,lat,lon,RSRP_dBm,RSSI_dBm,RSRQ_dB,SINR_dB,Antenna_Gain_dB,source_plan,antenna_mode,tx_power_dBm,frequency_MHz,rx_gain_dBi,system_losses_dB,noise_floor_dBm,interference_floor_dBm,env_variation_strength_dB,env_variation_smoothness,antenna_omni_gain_dBi,antenna_dir_peak_gain_dBi,antenna_dir_az_bw_deg,antenna_dir_el_bw_deg,antenna_azimuth_deg,antenna_elevation_deg,bs_alt_m,ref_lat,ref_lon
4.5,9.521919991156402,13.403603688158977,15.0,52.63059860606978,1.171196227629555,-53.01475797613119,-25.233245472294758,-10.791812460476248,43.772858004726245,-11.96252540607325,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.75,9.160334973096834,14.335942829627822,15.0,52.63060698137648,1.1711908760492513,-52.90898312760072,-25.127470623764285,-10.791812460476248,43.87863285325672,-11.976197780504513,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.0,8.798749955037266,15.268281971096666,15.0,52.63061535668317,1.1711855244689477,-52.48952319768813,-24.708010693851694,-10.791812460476248,44.29809278316931,-11.977389033804204,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.25,8.4371649369777,16.20062111256551,15.0,52.63062373198987,1.171180172888644,-52.73456051400044,-24.953048010164007,-10.791812460476248,44.053055466856996,-11.971996490612726,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.5,8.075579918918134,17.13296025403436,15.0,52.63063210729657,1.1711748213083404,-52.66118598241472,-24.879673478578287,-10.791812460476248,44.126429998442724,-11.964738261970577,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.75,7.713994900858566,18.065299395503203,15.0,52.63064048260326,1.1711694697280368,-53.24332195886871,-25.461809455032277,-10.791812460476248,43.54429402198873,-11.959224659388582,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.0,7.352409882798998,18.997638536972048,15.0,52.63064885790996,1.171164118147733,-53.190262645880395,-25.40875014204396,-10.791812460476248,43.59735333497704,-11.95808195089581,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.25,6.990824864739432,19.929977678440892,15.0,52.63065723321666,1.1711587665674295,-52.907768264867585,-25.12625576103115,-10.791812460476248,43.87984771598986,-11.963100604520044,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.5,6.629239846679864,20.862316819909736,15.0,52.63066560852335,1.1711534149871257,-53.31198737418761,-25.530474870351174,-10.791812460476248,43.47562860666983,-11.975387878852466,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.75,6.267654828620297,21.79465596137858,15.0,52.63067398383005,1.171148063406822,-53.66399268848444,-25.882480184648006,-10.791812460476248,43.123623292373,-11.995511739528812,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.0,5.90606981056073,22.726995102847425,15.0,52.63068235913675,1.1711427118265183,-53.21221826623355,-25.430705762397114,-10.791812460476248,43.57539771462389,-12.023628818718006,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.25,5.544484792501163,23.65933424431627,15.0,52.63069073444344,1.1711373602462147,-53.13458768736619,-25.353075183529757,-10.791812460476248,43.65302829349125,-12.059593310986681,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.5,5.182899774441596,24.591673385785114,15.0,52.63069910975014,1.171132008665911,-53.137480721970164,-25.35596821813373,-10.791812460476248,43.650135258887275,-12.10304646671858,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.75,4.821314756382029,25.52401252725396,15.0,52.63070748505684,1.1711266570856074,-53.480994638581535,-25.6994821347451,-10.791812460476248,43.30662134227591,-12.153487994513203,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
8.0,4.439646554051665,26.4384020196508,15.0,52.63071569911983,1.1711210082673984,-54.334316891773156,-26.55280438793672,-10.791812460476248,42.45329908908428,-12.237625535248004,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
8.25,3.55359749866579,26.901993511645422,15.0,52.63071986361401,1.1711078944423334,-55.32523968664003,-27.543727182803597,-10.791812460476248,41.46237629421741,-13.004379698000811,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
8.5,2.6675484432799155,27.365585003640042,15.0,52.63072402810819,1.1710947806172687,-55.94171114133533,-28.160198637498898,-10.791812460476248,40.84590483952211,-13.75930552452383,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
8.75,1.781499387894041,27.829176495634666,15.0,52.63072819260237,1.171081666792204,-56.75887552469984,-28.977363020863404,-10.791812460476248,40.02874045615761,-14.501415632792174,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
9.0,0.8954503325081662,28.292767987629286,15.0,52.63073235709655,1.1710685529671392,-57.926143414021496,-30.14463091018506,-10.791812460476248,38.86147256683594,-15.22989690708037,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
9.25,0.009401277122291773,28.75635947962391,15.0,52.63073652159073,1.1710554391420742,-58.44690129686572,-30.665388793029283,-10.791812460476248,38.34071468399173,-15.944097437196481,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
9.5,-0.8766477782635826,29.21995097161853,15.0,52.630740686084906,1.1710423253170095,-59.040576490795154,-31.25906398695872,-10.791812460476248,37.74703949006229,-16.64351208453544,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
9.75,-1.762696833649457,29.68354246361315,15.0,52.630744850579084,1.1710292114919447,-59.81275474426933,-32.03124224043289,-10.791812460476251,36.97486123658812,-17.32776748723931,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
10.0,-2.6487458890353315,30.147133955607774,15.0,52.63074901507326,1.17101609766688,-60.06753281525329,-32.28602031141685,-10.791812460476251,36.72008316560415,-17.99660714547044,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
10.25,-3.534794944421206,30.610725447602395,15.0,52.63075317956744,1.171002983841815,-61.25385962072369,-33.47234711688725,-10.791812460476251,35.53375636013375,-18.649877059820252,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
10.5,-4.420843999807081,31.07431693959702,15.0,52.63075734406162,1.1709898700167503,-62.53702689428414,-34.7555143904477,-10.791812460476251,34.25058908657331,-19.287512244376654,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
10.75,-5.306893055192955,31.53790843159164,15.0,52.6307615085558,1.1709767561916855,-63.37923361751571,-35.59772111367927,-10.791812460476251,33.40838236334173,-19.909524308345567,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
11.0,-6.19294211057883,32.00149992358626,15.0,52.63076567304998,1.1709636423666205,-64.01679877786415,-36.235286274027715,-10.791812460476251,32.770817202993285,-20.51599019900815,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
11.25,-7.078991165964704,32.465091415580886,15.0,52.63076983754416,1.1709505285415558,-65.37016983588069,-37.58865733204425,-10.791812460476251,31.41744614497675,-21.107042123417287,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
11.5,-7.965040221350579,32.92868290757551,15.0,52.630774002038336,1.170937414716491,-65.77875404893823,-37.99724154510179,-10.791812460476251,31.00886193191922,-21.68285861369022,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
11.75,-8.851089276736454,33.39227439957013,15.0,52.630778166532515,1.1709243008914263,-65.8362612015169,-38.054748697680466,-10.791812460476251,30.95135477934054,-22.24365666709977,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
12.0,-9.737138332122328,33.85586589156475,15.0,52.630782331026694,1.1709111870663613,-66.29327200267534,-38.5117594988389,-10.791812460476251,30.4943439781821,-22.789684873221667,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
12.25,-10.691866133567155,34.024900376368976,15.0,52.63078384948236,1.1708970567726755,-66.90162914373546,-39.120116639899024,-10.791812460476251,29.885986837121976,-23.533699139542538,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
12.5,-11.69158029645795,34.00099237529067,15.0,52.63078363471411,1.1708822606656573,-67.691167305692,-39.90965480185557,-10.791812460476251,29.09644867516544,-24.409172675820656,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
12.75,-12.691294459348743,33.97708437421237,15.0,52.63078341994587,1.170867464558639,-68.23837431662318,-40.45686181278674,-10.791812460476251,28.549241664234266,-25.277599434848586,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
13.0,-13.691008622239536,33.95317637313406,15.0,52.63078320517762,1.1708526684516207,-68.94420762170327,-41.16269511786683,-10.791812460476251,27.84340835915417,-26.137946601494605,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
13.25,-14.69072278513033,33.92926837205576,15.0,52.63078299040938,1.1708378723446022,-69.59287102819269,-41.81135852435625,-10.791812460476251,27.19474495266475,-26.989268802052013,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
13.5,-15.690436948021125,33.905360370977455,15.0,52.63078277564113,1.170823076237584,-70.54195323949114,-42.7604407356547,-10.791812460476251,26.245662741366303,-27.8307091931922,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
13.75,-16.69015111091192,33.88145236989915,15.0,52.63078256087289,1.1708082801305657,-71.69464430857242,-43.91313180473598,-10.791812460476251,25.092971672285024,-28.661499281653377,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
14.0,-17.689865273802713,33.85754436882085,15.0,52.63078234610464,1.1707934840235474,-73.0476453117674,-45.26613280793096,-10.791812460476251,23.73997066909005,-29.48095763094703,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
14.25,-18.689579436693506,33.83363636774254,15.0,52.630782131336396,1.1707786879165292,-73.62172915241143,-45.840216648574994,-10.791812460476251,23.165886828446006,-30.288487618657037,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
14.5,-19.689293599584303,33.80972836666424,15.0,52.630781916568154,1.170763891809511,-74.16633902966436,-46.38482652582792,-10.791812460476251,22.62127695119308,-31.083574408226546,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
14.75,-20.689007762475093,33.785820365585934,15.0,52.630781701799904,1.1707490957024924,-74.75429962814177,-46.97278712430533,-10.791812460476251,22.033316352715673,-31.865781293793795,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
15.0,-21.68872192536589,33.76191236450763,15.0,52.63078148703166,1.1707342995954741,-75.7082224573657,-47.926709953529254,-10.791812460476251,21.079393523491746,-32.63474556698981,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
15.25,-22.688436088256683,33.738004363429326,15.0,52.63078127226341,1.1707195034884559,-76.81593092091666,-49.03441841708022,-10.791812460476251,19.97168505994079,-33.390174041928105,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
15.5,-23.688150251147476,33.71409636235102,15.0,52.63078105749517,1.1707047073814376,-78.35919233995443,-50.577679836117994,-10.791812460476251,18.428423640903013,-34.13183836004648,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
15.75,-24.68786441403827,33.69018836127272,15.0,52.63078084272692,1.1706899112744193,-79.4671430691239,-51.68563056528747,-10.791812460476251,17.320472911733535,-34.85957018097732,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
16.0,-25.687578576929063,33.66628036019441,15.0,52.63078062795868,1.1706751151674009,-80.98358699584637,-53.20207449200993,-10.791812460476251,15.804028985011076,-35.57325635001801,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
16.25,-26.637278453557986,33.42473230131096,15.0,52.630778458105475,1.1706610592886992,-81.5212270940874,-53.739714590250955,-10.791812460476251,15.266388886770041,-36.39648145514774,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
16.5,-27.54713761766847,33.00981507886271,15.0,52.630774730857695,1.1706475930659894,-82.22094736474085,-54.43943486090441,-10.791812460476251,14.566668616116587,-37.311981098542134,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
16.75,-28.456996781778948,32.59489785641445,15.0,52.63077100360992,1.1706341268432794,-83.5782539701569,-55.796741466320455,-10.791812460476251,13.209362010700545,-38.22274177579456,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
