time_s,x_m,y_m,alt_m,lat,lon,RSRP_dBm,RSSI_dBm,RSRQ_dB,SINR_dB,Antenna_Gain_dB,source_plan,antenna_mode,tx_power_dBm,frequency_MHz,rx_gain_dBi,system_losses_dB,noise_floor_dBm,interference_floor_dBm,env_variation_strength_dB,env_variation_smoothness,antenna_omni_gain_dBi,antenna_dir_peak_gain_dBi,antenna_dir_az_bw_deg,antenna_dir_el_bw_deg,antenna_azimuth_deg,antenna_elevation_deg,bs_alt_m,ref_lat,ref_lon
0.0,0.0,0.0,75.0,52.6304782,1.1710553,-169.5324461859621,-141.75093368212566,-10.791812460476251,-72.74483020510465,-94.09765820799473,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
0.25,0.7071067811768865,0.7071067811962084,75.0,52.63048455201923,1.1710657654190126,-174.02169594116873,-146.2401834373323,-10.791812460476251,-77.23407996031129,-98.06245780442902,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
0.5,1.414213562353773,1.4142135623924168,75.0,52.63049090403847,1.1710762308380254,-171.9060426752104,-144.12453017137395,-10.791812460476251,-75.11842669435295,-96.23774829685668,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
0.75,2.12132034353066,2.121320343588625,75.0,52.6304972560577,1.1710866962570383,-170.14741274025292,-142.36590023641648,-10.791812460476251,-73.35979675939546,-94.40840958835571,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
1.0,2.828427124707546,2.8284271247848336,75.0,52.630503608076936,1.171097161676051,-168.22950585165648,-140.44799334782005,-10.791812460476251,-71.44188987079906,-92.58314264973937,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
1.25,3.5355339058844324,3.5355339059810422,75.0,52.63050996009617,1.1711076270950638,-165.33415800571797,-137.55264550188153,-10.791812460476251,-68.54654202486051,-90.7678482122318,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
1.5,4.24264068706132,4.24264068717725,75.0,52.630516312115404,1.1711180925140765,-164.0398348403194,-136.25832233648296,-10.791812460476251,-67.25221885946196,-88.96655089372997,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
1.75,4.949747468238206,4.949747468373459,75.0,52.63052266413464,1.1711285579330895,-163.41107762184689,-135.62956511801045,-10.791812460476251,-66.62346164098943,-87.18203485933138,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
2.0,5.656854249415092,5.656854249569667,75.0,52.63052901615388,1.1711390233521022,-162.07617659045536,-134.29466408661892,-10.791812460476251,-65.28856060959791,-85.41626726937382,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
2.25,6.3639610305919785,6.363961030765876,75.0,52.63053536817311,1.171149488771115,-160.79027353467043,-133.008761030834,-10.791812460476251,-64.002657553813,-83.67067516617203,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
2.5,7.071067811768865,7.0710678119620844,75.0,52.63054172019235,1.1711599541901276,-159.15904600091517,-131.37753349707873,-10.791812460476251,-62.37143002005773,-81.94632463873893,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
2.75,7.778174592945752,7.778174593158292,75.0,52.63054807221158,1.1711704196091406,-156.9593372818548,-129.17782477801836,-10.791812460476251,-60.17172130099736,-80.24403613579048,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.0,8.48528137412264,8.4852813743545,75.0,52.630554424230816,1.1711808850281533,-155.3867489035024,-127.60523639966596,-10.791812460476251,-58.599132922644955,-78.56445854315793,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.25,9.192388155299525,9.19238815555071,75.0,52.63056077625005,1.171191350447166,-154.28258004028183,-126.50106753644539,-10.791812460476251,-57.49496405942439,-76.90811680755006,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.5,9.899494936476412,9.899494936746917,75.0,52.630567128269284,1.1712018158661788,-150.00120516992038,-122.21969266608394,-10.791812460476251,-53.21358918906293,-75.27544265184142,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.75,10.606601717653298,10.606601717943127,75.0,52.63057348028852,1.1712122812851917,-149.4263140461867,-121.64480154235025,-10.791812460476251,-52.63869806532925,-73.66679450479518,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.0,10.245090027275536,11.538925405221288,75.0,52.63058185545639,1.1712069307901625,-149.19617790686826,-121.41466540303182,-10.791812460476251,-52.408561926010805,-73.88622756820554,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.25,9.883505009215968,12.471264546690133,75.0,52.63059023076308,1.1712015792098587,-149.28199690268573,-121.5004843988493,-10.791812460476251,-52.494380921828295,-74.0379301899113,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.5,9.521919991156402,13.403603688158977,75.0,52.63059860606978,1.171196227629555,-149.67296368895524,-121.8914511851188,-10.791812460476251,-52.88534770809779,-74.11934590474633,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.75,9.160334973096834,14.335942829627822,75.0,52.63060698137648,1.1711908760492513,-150.133715269352,-122.35220276551556,-10.791812460476251,-53.34609928849454,-74.12978571519604,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.0,8.798749955037266,15.268281971096666,75.0,52.63061535668317,1.1711855244689477,-151.08834358586498,-123.30683108202854,-10.791812460476251,-54.30072760500753,-74.07009734594743,SPIRAL_6orbit_spc15m_alt75m_20260310T142430Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
