time_s,x_m,y_m,alt_m,lat,lon,RSRP_dBm,RSSI_dBm,RSRQ_dB,SINR_dB,Antenna_Gain_dB,source_plan,antenna_mode,tx_power_dBm,frequency_MHz,rx_gain_dBi,system_losses_dB,noise_floor_dBm,interference_floor_dBm,env_variation_strength_dB,env_variation_smoothness,antenna_omni_gain_dBi,antenna_dir_peak_gain_dBi,antenna_dir_az_bw_deg,antenna_dir_el_bw_deg,antenna_azimuth_deg,antenna_elevation_deg,bs_alt_m,ref_lat,ref_lon
306.75,78.49909117301696,-4.537951732146777,65.0,52.63043743507247,1.1722171130431176,-74.91773481455493,-47.136222310718495,-10.791812460476251,21.869881166302505,2.400201616074917,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
307.0,78.84568259316087,-3.5999355342681696,65.0,52.6304458613768,1.1722222427131117,-74.67768904290119,-46.896176539064754,-10.791812460476251,22.109926937956246,2.4127549158978288,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
307.25,79.19227401330478,-2.6619193363895644,65.0,52.63045428768113,1.1722273723831058,-74.49584151172313,-46.71432900788669,-10.791812460476251,22.291774469134317,2.425681677318353,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
307.5,79.53886543344869,-1.723903138510959,65.0,52.63046271398546,1.1722325020531,-74.6142763737724,-46.83276386993596,-10.791812460476251,22.173339607085047,2.4389649884297753,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
307.75,79.74935333339302,-0.7503733512322616,65.0,52.63047145931233,1.1722356173450597,-74.76613748406065,-46.98462498022421,-10.791812460476251,22.021478496796796,2.447001035273292,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
308.0,79.90525919138526,0.23739856750389787,65.0,52.63048033257786,1.1722379248043766,-74.79050169451446,-47.00898919067802,-10.791812460476251,21.997114286342985,2.4532534081692816,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
308.25,80.06116504937748,1.2251704862400574,65.0,52.63048920584339,1.1722402322636938,-74.82243392679997,-47.040921422963535,-10.791812460476251,21.96518205405747,2.459975060079358,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
308.5,80.2170709073697,2.212942404976217,65.0,52.63049807910892,1.172242539723011,-74.94593273687745,-47.164420233041014,-10.791812460476251,21.841683243979986,2.4671562140219137,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
308.75,80.37297676536193,3.2007143237123765,65.0,52.630506952374446,1.1722448471823281,-74.99069900483968,-47.209186501003245,-10.791812460476251,21.796916976017755,2.4747865376813722,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
309.0,80.52888262335416,4.188486242448536,65.0,52.630515825639975,1.1722471546416453,-75.16004542560265,-47.37853292176621,-10.791812460476251,21.627570555254792,2.4828551797052363,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
309.25,80.68478848134639,5.176258161184696,65.0,52.63052469890551,1.1722494621009623,-75.11172962011561,-47.33021711627917,-10.791812460476251,21.675886360741828,2.4913508071385118,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
309.5,80.84069433933861,6.164030079920855,65.0,52.63053357217104,1.1722517695602794,-75.15629797087864,-47.3747854670422,-10.791812460476251,21.631318009978806,2.5002616437638814,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
309.75,80.99660019733084,7.151801998657016,65.0,52.63054244543657,1.1722540770195966,-75.09366719633316,-47.31215469249672,-10.791812460476251,21.693948784524288,2.5095755091172602,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
